title,link,year,month
"HIV+ car thief dodged cops with bite threat","http://timesofindia.indiatimes.com//city/delhi/HIV-car-thief-dodged-cops-with-bite-threat/articleshow/22240283.cms",2013,9
"PMCH doctors refuse operationon HIV+ woman","http://timesofindia.indiatimes.com//city/patna/PMCH-doctors-refuse-operationon-HIV-woman/articleshow/22384385.cms",2013,9
"UAS Krishi radio to focus on AIDS awareness","http://timesofindia.indiatimes.com//city/hubballi/UAS-Krishi-radio-to-focus-on-AIDS-awareness/articleshow/22389266.cms",2013,9
"TOI Impact: HIV positive woman shifted to ward","http://timesofindia.indiatimes.com//city/patna/TOI-Impact-HIV-positive-woman-shifted-to-ward/articleshow/22406297.cms",2013,9
"More trouble for HIV+ woman","http://timesofindia.indiatimes.com//city/patna/More-trouble-for-HIV-woman/articleshow/22427342.cms",2013,9
"HIV positive woman dies at PMCH","http://timesofindia.indiatimes.com//city/patna/HIV-positive-woman-dies-at-PMCH/articleshow/22449382.cms",2013,9
"Govt orders probe into HIV+ woman's death","http://timesofindia.indiatimes.com//city/patna/Govt-orders-probe-into-HIV-womans-death/articleshow/22474975.cms",2013,9
"SSKM Hospital keeps HIV+ eunuch waiting for week","http://timesofindia.indiatimes.com//city/kolkata/SSKM-Hospital-keeps-HIV-eunuch-waiting-for-week/articleshow/22501049.cms",2013,9
"Programmes to sensitise people about HIV patients soon","http://timesofindia.indiatimes.com//city/varanasi/Programmes-to-sensitise-people-about-HIV-patients-soon/articleshow/22565402.cms",2013,9
"AIDS awareness camps for migrant labourers from Oct 22 to Nov 14","http://timesofindia.indiatimes.com//city/allahabad/AIDS-awareness-camps-for-migrant-labourers-from-Oct-22-to-Nov-14/articleshow/22566165.cms",2013,9
"Patna Medical College and Hospital wakes up to HIV positive people's plight","http://timesofindia.indiatimes.com//city/patna/Patna-Medical-College-and-Hospital-wakes-up-to-HIV-positive-peoples-plight/articleshow/22568143.cms",2013,9
"State AIDS messages fail inface of rural doctors' prejudice","http://timesofindia.indiatimes.com//city/patna/State-AIDS-messages-fail-inface-of-rural-doctors-prejudice/articleshow/22592538.cms",2013,9
"HIV awareness for migrants in festive season","http://timesofindia.indiatimes.com//city/bhubaneswar/HIV-awareness-for-migrants-in-festive-season/articleshow/22624651.cms",2013,9
"New molecule design prompts HIV to kill itself","http://timesofindia.indiatimes.com//home/science/New-molecule-design-prompts-HIV-to-kill-itself/articleshow/22806220.cms",2013,9
"Legal aid centre lends a helping hand to HIV infected patients","http://timesofindia.indiatimes.com//city/trichy/Legal-aid-centre-lends-a-helping-hand-to-HIV-infected-patients/articleshow/22824570.cms",2013,9
"These HIV positive believe in theory of helping themselves","http://timesofindia.indiatimes.com//city/varanasi/These-HIV-positive-believe-in-theory-of-helping-themselves/articleshow/22873426.cms",2013,9
"Antifungal foot cream may help eradicate HIV","http://timesofindia.indiatimes.com//home/science/Antifungal-foot-cream-may-help-eradicate-HIV/articleshow/23132268.cms",2013,9
"Aurangabad Municipal Corporation to start help centre for HIV+ patients","http://timesofindia.indiatimes.com//city/aurangabad/Aurangabad-Municipal-Corporation-to-start-help-centre-for-HIV-patients/articleshow/23223082.cms",2013,9
"Girl gives up fight with mystery HIV","http://timesofindia.indiatimes.com//city/hyderabad/Girl-gives-up-fight-with-mystery-HIV/articleshow/23238414.cms",2013,9
"New intra-vaginal ring may prevent HIV in women","http://timesofindia.indiatimes.com//home/science/New-intra-vaginal-ring-may-prevent-HIV-in-women/articleshow/23255807.cms",2013,9
"Won't pay back wages to HIV positive driver: Maharashtra State Road Transport Corporation","http://timesofindia.indiatimes.com//city/mumbai/Wont-pay-back-wages-to-HIV-positive-driver-Maharashtra-State-Road-Transport-Corporation/articleshow/23322576.cms",2013,10
"12 Madurai prisoners test HIV positive","http://timesofindia.indiatimes.com//city/madurai/12-Madurai-prisoners-test-HIV-positive/articleshow/23552482.cms",2013,10
"Cabinet panel okays Rs 8,633 crore for AIDS plan","http://timesofindia.indiatimes.com//india/Cabinet-panel-okays-Rs-8633-crore-for-AIDS-plan/articleshow/23554476.cms",2013,10
"'Varchasva 2013' spreads AIDS awareness message","http://timesofindia.indiatimes.com//city/lucknow/Varchasva-2013-spreads-AIDS-awareness-message/articleshow/23620826.cms",2013,10
"AIDS control society forms new association","http://timesofindia.indiatimes.com//city/kochi/AIDS-control-society-forms-new-association/articleshow/23667802.cms",2013,10
"HIV cases on the decline in Goa","http://timesofindia.indiatimes.com//city/goa/HIV-cases-on-the-decline-in-Goa/articleshow/23755833.cms",2013,10
"Nursing students spread festive cheer in HIV+ kids","http://timesofindia.indiatimes.com//city/kolkata/Nursing-students-spread-festive-cheer-in-HIV-kids/articleshow/23768048.cms",2013,10
"Numbers of HIV cases come down in district","http://timesofindia.indiatimes.com//city/hubballi/Numbers-of-HIV-cases-come-down-in-district/articleshow/23928581.cms",2013,10
"HIV patients left in the dark due to delay in issuing results","http://timesofindia.indiatimes.com//city/madurai/HIV-patients-left-in-the-dark-due-to-delay-in-issuing-results/articleshow/24167224.cms",2013,10
"China move to ban HIV patients from public baths comes under attack","http://timesofindia.indiatimes.com//world/china/China-move-to-ban-HIV-patients-from-public-baths-comes-under-attack/articleshow/24174678.cms",2013,10
"'Arts on Aids' seeks to rope in youth","http://timesofindia.indiatimes.com//city/varanasi/Arts-on-Aids-seeks-to-rope-in-youth/articleshow/24503897.cms",2013,10
"25 villages bracketed as �most sensitive� for HIV by NACO","http://timesofindia.indiatimes.com//city/allahabad/25-villages-bracketed-as-most-sensitive-for-HIV-by-NACO/articleshow/24504782.cms",2013,10
"In last tourist season Goa state AIDS control society targeted 600 men having sex with men","http://timesofindia.indiatimes.com//city/goa/In-last-tourist-season-Goa-state-AIDS-control-society-targeted-600-men-having-sex-with-men/articleshow/24560718.cms",2013,10
"Insurers wary about life cover for HIV positive","http://timesofindia.indiatimes.com//city/mumbai/Insurers-wary-about-life-cover-for-HIV-positive/articleshow/24626534.cms",2013,10
"Social stigma pushes HIV+ couple to the edge","http://timesofindia.indiatimes.com//city/guwahati/Social-stigma-pushes-HIV-couple-to-the-edge/articleshow/24959381.cms",2013,10
"Diwali brings cheer to HIV affected kids","http://timesofindia.indiatimes.com//city/trichy/Diwali-brings-cheer-to-HIV-affected-kids/articleshow/24960356.cms",2013,10
"Aids awareness workshop held at Kanpur hospital","http://timesofindia.indiatimes.com//city/kanpur/Aids-awareness-workshop-held-at-Kanpur-hospital/articleshow/25034559.cms",2013,11
"Scientists unlock clues to HIV vaccine","http://timesofindia.indiatimes.com//home/science/Scientists-unlock-clues-to-HIV-vaccine/articleshow/25060861.cms",2013,11
"HIV+ woman dies after fighting for nine days in hospital","http://timesofindia.indiatimes.com//city/guwahati/HIV-woman-dies-after-fighting-for-nine-days-in-hospital/articleshow/25142233.cms",2013,11
"Wheelchairs, hearing aids under new scheme: Goa CM","http://timesofindia.indiatimes.com//city/goa/Wheelchairs-hearing-aids-under-new-scheme-Goa-CM/articleshow/25242571.cms",2013,11
"India has an enormous amount of AIDS awareness: Sharon Stone","http://timesofindia.indiatimes.com//entertainment/english/hollywood/news/Sharon-Stone-Abhishek-Bachchan-Aishwarya-Rai-Madonna/articleshow/25382075.cms",2013,11
"People should not isolate kids with HIV, says child officer","http://timesofindia.indiatimes.com//city/trichy/People-should-not-isolate-kids-with-HIV-says-child-officer/articleshow/25571398.cms",2013,11
"AIDS patients forced to buy drugs","http://timesofindia.indiatimes.com//city/nagpur/AIDS-patients-forced-to-buy-drugs/articleshow/25796008.cms",2013,11
"How colour diet aids weight loss","http://timesofindia.indiatimes.com//life-style/health-fitness/diet/How-colour-diet-aids-weight-loss/articleshow/18688655.cms",2013,11
"HIV drugs in short supply, govt bodies passing the buck","http://timesofindia.indiatimes.com//city/patna/HIV-drugs-in-short-supply-govt-bodies-passing-the-buck/articleshow/25858641.cms",2013,11
"Hollywood's golden girl auctions her gold for AIDS","http://timesofindia.indiatimes.com//entertainment/english/hollywood/news/Hollywoods-golden-girl-auctions-her-gold-for-AIDS/articleshow/25973849.cms",2013,11
"Bangalore: Missing ATM guard aids attack","http://timesofindia.indiatimes.com//city/bengaluru/Bangalore-Missing-ATM-guard-aids-attack/articleshow/26059458.cms",2013,11
"Doctor, who refused to attend to HIV positive pregnant woman, gets notice","http://timesofindia.indiatimes.com//city/hubballi/Doctor-who-refused-to-attend-to-HIV-positive-pregnant-woman-gets-notice/articleshow/26070357.cms",2013,11
"Doctors relieved as they receive ample surgery kits for HIV positive pregnant women","http://timesofindia.indiatimes.com//city/madurai/Doctors-relieved-as-they-receive-ample-surgery-kits-for-HIV-positive-pregnant-women/articleshow/26170848.cms",2013,11
"'1,400 HIV patients in Kannur'","http://timesofindia.indiatimes.com//city/kozhikode/1400-HIV-patients-in-Kannur/articleshow/26172479.cms",2013,11
"Street plays spread AIDS awareness in Index'13","http://timesofindia.indiatimes.com//city/lucknow/Street-plays-spread-AIDS-awareness-in-Index13/articleshow/26173148.cms",2013,11
"Odia film on HIV","http://timesofindia.indiatimes.com//city/bhubaneswar/Odia-film-on-HIV/articleshow/26176224.cms",2013,11
"Helping HIV positive women find their ground","http://timesofindia.indiatimes.com//city/chandigarh/Helping-HIV-positive-women-find-their-ground/articleshow/26443200.cms",2013,11
"Over 500 students to take part in AIDS awareness rally","http://timesofindia.indiatimes.com//city/kanpur/Over-500-students-to-take-part-in-AIDS-awareness-rally/articleshow/26461653.cms",2013,11
"PU youths opt for voluntary HIV testing","http://timesofindia.indiatimes.com//city/chandigarh/PU-youths-opt-for-voluntary-HIV-testing/articleshow/26544901.cms",2013,11
"'Shivaji Park heritage decision aids builders'","http://timesofindia.indiatimes.com//city/mumbai/Shivaji-Park-heritage-decision-aids-builders/articleshow/26598373.cms",2013,11
"World�s most aggressive strain of HIV discovered","http://timesofindia.indiatimes.com//home/science/Worlds-most-aggressive-strain-of-HIV-discovered/articleshow/26601284.cms",2013,11
"True grit: Holding fort against HIV","http://timesofindia.indiatimes.com//city/chennai/True-grit-Holding-fort-against-HIV/articleshow/26605394.cms",2013,11
"Government hospitals in UP report fewer new cases of HIV","http://timesofindia.indiatimes.com//city/lucknow/Government-hospitals-in-UP-report-fewer-new-cases-of-HIV/articleshow/26654302.cms",2013,12
"Positive change: Drop in HIV cases in state jails","http://timesofindia.indiatimes.com//city/pune/Positive-change-Drop-in-HIV-cases-in-state-jails/articleshow/26654616.cms",2013,12
"Aids workers turn matchmakers with good success","http://timesofindia.indiatimes.com//city/nagpur/Aids-workers-turn-matchmakers-with-good-success/articleshow/26655121.cms",2013,12
"Nagpur on course to cut rate of HIV, AIDS to zero","http://timesofindia.indiatimes.com//city/nagpur/Nagpur-on-course-to-cut-rate-of-HIV-AIDS-to-zero/articleshow/26655654.cms",2013,12
"Vashi hosp has lone anti-retroviral therapy centre for AIDS patients","http://timesofindia.indiatimes.com//city/navi-mumbai/Vashi-hosp-has-lone-anti-retroviral-therapy-centre-for-AIDS-patients/articleshow/26658100.cms",2013,12
"Rejected by family, HIV positive woman finds home in Ahmedabad","http://timesofindia.indiatimes.com//city/ahmedabad/Rejected-by-family-HIV-positive-woman-finds-home-in-Ahmedabad/articleshow/26658768.cms",2013,12
"Social hostility creating silent HIV patients: Study","http://timesofindia.indiatimes.com//city/ahmedabad/Social-hostility-creating-silent-HIV-patients-Study/articleshow/26658786.cms",2013,12
"Over 16,000 HIV cases found in Chhattisgarh in last one decade","http://timesofindia.indiatimes.com//city/raipur/Over-16000-HIV-cases-found-in-Chhattisgarh-in-last-one-decade/articleshow/26659955.cms",2013,12
"Snehadaan helps kids forget the HIV in them","http://timesofindia.indiatimes.com//city/bengaluru/Snehadaan-helps-kids-forget-the-HIV-in-them/articleshow/26661747.cms",2013,12
"Over 200 AIDS patients drop out of treatment, traceless","http://timesofindia.indiatimes.com//city/kolhapur/Over-200-AIDS-patients-drop-out-of-treatment-traceless/articleshow/26662421.cms",2013,12
"HIV infection shows declining trend","http://timesofindia.indiatimes.com//city/kolhapur/HIV-infection-shows-declining-trend/articleshow/26662458.cms",2013,12
"Love triumphs over HIV","http://timesofindia.indiatimes.com//india/Love-triumphs-over-HIV/articleshow/26663034.cms",2013,12
"Silver jubilee: The beginning of the end of AIDS?","http://timesofindia.indiatimes.com//city/patna/Silver-jubilee-The-beginning-of-the-end-of-AIDS/articleshow/26663378.cms",2013,12
"Mother-child HIV curbed in 98% cases","http://timesofindia.indiatimes.com//city/visakhapatnam/Mother-child-HIV-curbed-in-98-cases/articleshow/26664027.cms",2013,12
"�India among 12 nations with most HIV+ adolescents�","http://timesofindia.indiatimes.com//india/India-among-12-nations-with-most-HIV-adolescents/articleshow/26665685.cms",2013,12
"Staying positive: On finding love after HIV","http://timesofindia.indiatimes.com//life-style/relationships/love-sex/Staying-positive-On-finding-love-after-HIV/articleshow/26626830.cms",2013,12
"State lacks 'AIDS awareness'","http://timesofindia.indiatimes.com//city/ranchi/State-lacks-AIDS-awareness/articleshow/26681440.cms",2013,12
"Doctor battles AIDS stigma is Aheri village","http://timesofindia.indiatimes.com//city/hubballi/Doctor-battles-AIDS-stigma-is-Aheri-village/articleshow/26684488.cms",2013,12
"HIV on the rise in state","http://timesofindia.indiatimes.com//city/guwahati/HIV-on-the-rise-in-state/articleshow/26685150.cms",2013,12
"Sharp rise in HIV among adolescents","http://timesofindia.indiatimes.com//city/ludhiana/Sharp-rise-in-HIV-among-adolescents/articleshow/26685629.cms",2013,12
"AIDS awareness programme targets truckers","http://timesofindia.indiatimes.com//city/ludhiana/AIDS-awareness-programme-targets-truckers/articleshow/26685807.cms",2013,12
"Dakshina Kannada shows dramatic dip in HIV prevalence","http://timesofindia.indiatimes.com//city/mangaluru/Dakshina-Kannada-shows-dramatic-dip-in-HIV-prevalence/articleshow/26688066.cms",2013,12
"World AIDS Day: Contests, lectures to create awareness","http://timesofindia.indiatimes.com//city/nashik/World-AIDS-Day-Contests-lectures-to-create-awareness/articleshow/26707434.cms",2013,12
"Triple drug regimen to bring down HIV cases","http://timesofindia.indiatimes.com//city/nagpur/Triple-drug-regimen-to-bring-down-HIV-cases/articleshow/26709041.cms",2013,12
"Govt hospitals pose HIV risk for doctors","http://timesofindia.indiatimes.com//city/visakhapatnam/Govt-hospitals-pose-HIV-risk-for-doctors/articleshow/26709126.cms",2013,12
"Focus on curing HIV patients: Physician Kutikuppala Surya Rao","http://timesofindia.indiatimes.com//city/visakhapatnam/Focus-on-curing-HIV-patients-Physician-Kutikuppala-Surya-Rao/articleshow/26709194.cms",2013,12
